transaction_id,customer_id,account_id,transaction_type,amount,transaction_date,status
T09620,216,2,Bill Payment,44158.16,2022-10-26,Completed
T09621,151,70,Transfer,581533.27,2023-07-28,Failed
T09622,126,642,Transfer,2861301.1,2023-03-27,Failed
T09623,422,535,Bill Payment,95645.69,2022-10-29,Failed
T09624,353,683,Bill Payment,97127.94,2025-09-20,Pending
T09625,388,222,Bill Payment,6921.49,2023-07-24,Pending
T09626,48,488,Withdrawal,557882.12,2022-11-15,Completed
T09627,93,365,Withdrawal,22502.79,2023-08-26,Failed
T09628,7,573,Withdrawal,328401.22,2024-10-21,Pending
T09629,133,228,Deposit,1330698.71,2025-07-08,Failed
T09630,440,371,Deposit,952880.95,2023-05-18,Completed
T09631,124,239,Bill Payment,44984.29,2025-07-10,Completed
T09632,58,108,Withdrawal,3061891.56,2023-10-15,Completed
T09633,67,282,Deposit,1484282.59,2024-08-11,Failed
T09634,340,349,Deposit,1787500.07,2025-06-03,Completed
T09635,332,465,Transfer,1819808.32,2025-01-18,Failed
T09636,251,28,Withdrawal,2060462.47,2023-07-28,Failed
T09637,475,19,Deposit,1215187.35,2023-02-15,Pending
T09638,174,155,Withdrawal,138568.45,2024-01-15,Failed
T09639,65,644,Bill Payment,8630.61,2024-09-23,Completed
T09640,8,125,Transfer,1041835.2,2023-05-23,Completed
T09641,357,611,Transfer,1710919.2,2024-10-10,Completed
T09642,274,135,Withdrawal,1049315.35,2024-07-21,Pending
T09643,462,636,Bill Payment,94613.02,2022-11-07,Completed
T09644,372,472,Transfer,1336716.53,2023-04-03,Failed
T09645,481,31,Withdrawal,837582.29,2023-06-20,Completed
T09646,69,565,Deposit,1588834.26,2023-05-29,Completed
T09647,194,620,Transfer,2816907.51,2025-09-30,Pending
T09648,288,345,Deposit,339015.37,2024-08-26,Failed
T09649,71,287,Deposit,1893660.35,2024-10-27,Completed
T09650,343,49,Bill Payment,51372.36,2024-10-06,Failed
T09651,254,434,Bill Payment,64997.63,2022-11-04,Failed
T09652,393,497,Transfer,1022355.05,2024-09-02,Failed
T09653,17,347,Deposit,1175608.13,2025-04-01,Failed
T09654,218,100,Transfer,1006106.3,2023-10-16,Pending
T09655,256,634,Bill Payment,17679.95,2023-08-13,Completed
T09656,63,401,Bill Payment,62240.25,2024-01-06,Failed
T09657,188,403,Withdrawal,2227119.84,2025-03-07,Failed
T09658,205,440,Transfer,313599.79,2024-06-04,Completed
T09659,379,295,Withdrawal,197761.22,2022-12-23,Completed
T09660,132,667,Transfer,2296416.18,2024-03-06,Pending
T09661,97,48,Transfer,2720041.49,2022-10-17,Completed
T09662,470,109,Bill Payment,87686.5,2023-03-13,Pending
T09663,154,679,Withdrawal,4645405.39,2025-06-10,Failed
T09664,92,207,Transfer,320304.24,2024-08-05,Failed
T09665,417,387,Bill Payment,25715.33,2024-07-11,Completed
T09666,401,453,Bill Payment,56407.62,2024-11-13,Failed
T09667,121,369,Transfer,1339832.66,2025-03-21,Failed
T09668,404,78,Deposit,109675.48,2025-04-17,Failed
T09669,388,448,Bill Payment,64146.53,2025-02-12,Pending
T09670,25,297,Deposit,1008255.43,2023-12-30,Failed
T09671,219,242,Bill Payment,53843.71,2022-12-01,Pending
T09672,388,222,Bill Payment,47323.69,2024-10-31,Completed
T09673,476,164,Transfer,1725185.52,2024-06-16,Completed
T09674,60,442,Transfer,1069444.15,2024-10-29,Failed
T09675,360,612,Withdrawal,4631584.56,2024-12-10,Pending
T09676,327,253,Bill Payment,54703.52,2025-04-10,Pending
T09677,243,451,Deposit,585804.48,2025-05-11,Pending
T09678,65,644,Withdrawal,1945502.36,2025-08-24,Completed
T09679,422,522,Bill Payment,37389.66,2024-10-31,Failed
T09680,332,183,Bill Payment,90003.51,2023-09-30,Failed
T09681,270,143,Deposit,1667441.87,2023-01-07,Completed
T09682,72,685,Withdrawal,2348645.15,2025-01-02,Completed
T09683,46,351,Bill Payment,11869.2,2022-11-03,Pending
T09684,383,399,Bill Payment,99023.47,2024-07-21,Completed
T09685,483,159,Withdrawal,25293.46,2025-03-18,Failed
T09686,174,350,Bill Payment,66007.2,2024-02-07,Failed
T09687,35,358,Deposit,735136.66,2025-02-10,Completed
T09688,322,313,Withdrawal,1702755.7,2023-01-11,Pending
T09689,346,390,Deposit,14310.97,2023-11-25,Failed
T09690,305,1,Transfer,2750661.67,2025-07-08,Failed
T09691,248,218,Bill Payment,65371.01,2024-07-14,Completed
T09692,309,211,Deposit,404768.17,2024-10-09,Pending
T09693,265,75,Withdrawal,4109249.96,2023-04-04,Pending
T09694,17,347,Withdrawal,625924.33,2024-11-11,Failed
T09695,425,331,Bill Payment,73254.4,2025-05-29,Failed
T09696,344,274,Bill Payment,86587.71,2025-07-04,Pending
T09697,106,29,Bill Payment,80146.69,2024-03-26,Pending
T09698,14,46,Deposit,997689.98,2024-08-31,Pending
T09699,115,102,Transfer,2361644.8,2025-09-22,Completed
T09700,472,456,Deposit,1985735.18,2024-08-12,Pending
T09701,477,606,Deposit,1459278.94,2022-11-06,Failed
T09702,425,500,Transfer,2675265.66,2023-06-12,Pending
T09703,98,202,Bill Payment,56025.95,2023-12-26,Completed
T09704,163,677,Bill Payment,23912.32,2023-07-30,Failed
T09705,297,470,Bill Payment,18727.21,2024-10-02,Completed
T09706,47,367,Bill Payment,70816.5,2024-03-22,Pending
T09707,480,7,Transfer,765272.61,2024-08-15,Pending
T09708,492,514,Bill Payment,42965.35,2023-09-30,Failed
T09709,266,153,Transfer,2281058.64,2024-12-01,Failed
T09710,253,512,Transfer,201672.25,2023-09-11,Completed
T09711,334,501,Transfer,2647194.86,2025-04-04,Failed
T09712,59,66,Transfer,326926.77,2025-09-03,Failed
T09713,333,619,Bill Payment,17394.78,2024-03-14,Completed
T09714,173,265,Withdrawal,411706.6,2025-04-27,Completed
T09715,440,140,Withdrawal,3569071.78,2025-07-21,Failed
T09716,59,600,Withdrawal,614242.18,2024-10-01,Failed
T09717,226,25,Deposit,922321.43,2023-04-26,Completed
T09718,186,217,Withdrawal,3309423.84,2024-01-03,Completed
T09719,25,297,Transfer,2844251.79,2024-06-02,Pending
T09720,466,360,Bill Payment,45392.59,2024-07-13,Pending
T09721,321,73,Transfer,2490228.17,2025-08-15,Failed
T09722,334,273,Deposit,1468309.33,2025-07-14,Pending
T09723,224,666,Bill Payment,39119.72,2024-04-16,Pending
T09724,89,324,Bill Payment,54850.82,2024-10-07,Completed
T09725,357,591,Deposit,1783940.19,2023-06-13,Pending
T09726,191,318,Transfer,1320793.48,2025-05-27,Pending
T09727,267,504,Bill Payment,75208.36,2023-08-22,Pending
T09728,231,382,Bill Payment,71985.71,2023-12-17,Pending
T09729,29,411,Transfer,1442233.48,2025-09-11,Pending
T09730,97,48,Transfer,377603.94,2023-02-15,Failed
T09731,90,688,Transfer,2549679.68,2025-08-06,Completed
T09732,267,601,Bill Payment,31154.03,2024-10-24,Pending
T09733,490,190,Deposit,982277.38,2023-04-23,Completed
T09734,379,295,Bill Payment,52969.05,2023-07-01,Failed
T09735,128,572,Bill Payment,99607.21,2023-08-10,Pending
T09736,188,370,Transfer,2221331.67,2023-06-04,Completed
T09737,496,171,Deposit,862533.86,2025-05-02,Failed
T09738,351,568,Transfer,2077178.77,2024-11-07,Pending
T09739,347,622,Withdrawal,2974964.08,2023-03-10,Failed
T09740,43,479,Withdrawal,3227128.52,2024-07-12,Pending
T09741,473,283,Deposit,123876.09,2024-11-09,Pending
T09742,153,144,Transfer,1244949.3,2024-01-19,Pending
T09743,132,208,Deposit,491885.03,2023-10-04,Completed
T09744,182,264,Withdrawal,278992.95,2023-08-26,Completed
T09745,360,558,Withdrawal,4999123.23,2025-02-16,Completed
T09746,111,248,Deposit,1793727.09,2022-12-17,Completed
T09747,405,115,Transfer,2005917.43,2022-11-02,Pending
T09748,132,363,Transfer,1505551.54,2024-04-14,Pending
T09749,235,352,Bill Payment,32046.28,2023-11-14,Completed
T09750,25,297,Transfer,460862.38,2024-04-11,Pending
T09751,196,107,Transfer,224921.78,2025-08-21,Completed
T09752,71,422,Bill Payment,93646.62,2023-06-08,Pending
T09753,376,466,Withdrawal,1587588.82,2023-07-03,Pending
T09754,328,586,Withdrawal,3251184.42,2024-11-25,Pending
T09755,418,92,Withdrawal,1641564.35,2022-11-23,Pending
T09756,11,435,Bill Payment,97340.34,2023-01-11,Completed
T09757,445,673,Withdrawal,4039619.19,2024-03-12,Failed
T09758,93,589,Transfer,2131917.22,2024-08-03,Failed
T09759,388,551,Bill Payment,66463.02,2023-03-31,Completed
T09760,434,476,Withdrawal,1635776.76,2025-05-21,Failed
T09761,296,397,Deposit,1385154.95,2023-09-22,Failed
T09762,39,630,Deposit,1549939.51,2023-04-10,Failed
T09763,483,443,Withdrawal,1319421.19,2025-02-24,Pending
T09764,426,618,Transfer,1901644.9,2023-09-18,Pending
T09765,119,173,Withdrawal,1967278.49,2024-10-29,Failed
T09766,434,550,Transfer,412595.82,2023-11-09,Failed
T09767,440,371,Deposit,970750.14,2024-03-16,Failed
T09768,409,469,Withdrawal,2171101.46,2024-04-08,Failed
T09769,166,621,Deposit,181366.49,2022-12-16,Completed
T09770,274,135,Bill Payment,81337.7,2025-02-16,Failed
T09771,346,60,Transfer,2568256.85,2023-11-24,Failed
T09772,202,693,Withdrawal,4183585.27,2023-05-27,Completed
T09773,73,553,Bill Payment,15968.66,2025-09-11,Completed
T09774,206,128,Transfer,1911006.72,2024-12-13,Failed
T09775,38,43,Transfer,2697161.19,2025-04-30,Failed
T09776,400,392,Withdrawal,4131472.86,2025-08-10,Failed
T09777,24,278,Bill Payment,68893.93,2023-03-15,Completed
T09778,184,37,Deposit,781676.81,2022-12-22,Pending
T09779,269,418,Withdrawal,3161216.22,2024-08-15,Completed
T09780,294,617,Withdrawal,4927070.19,2024-09-14,Pending
T09781,29,38,Withdrawal,1440456.33,2023-03-26,Failed
T09782,274,135,Bill Payment,12909.85,2023-03-18,Completed
T09783,299,690,Deposit,1908841.85,2025-05-10,Completed
T09784,121,241,Deposit,1286588.39,2025-05-09,Pending
T09785,476,321,Transfer,197104.52,2023-03-12,Pending
T09786,476,164,Deposit,282716.09,2025-02-24,Pending
T09787,56,542,Transfer,569284.55,2022-12-09,Pending
T09788,429,51,Bill Payment,28073.98,2024-12-01,Completed
T09789,170,615,Withdrawal,3687768.77,2023-03-17,Completed
T09790,16,189,Deposit,1710009.86,2023-06-21,Failed
T09791,256,579,Bill Payment,2541.9,2025-06-09,Pending
T09792,361,277,Deposit,604908.68,2023-04-06,Completed
T09793,241,89,Deposit,1814643.74,2023-08-20,Completed
T09794,431,480,Bill Payment,9709.64,2024-04-18,Failed
T09795,82,179,Withdrawal,3388714.18,2023-06-05,Failed
T09796,111,248,Withdrawal,3782697.97,2024-01-01,Pending
T09797,73,487,Withdrawal,2448104.64,2024-08-20,Pending
T09798,235,352,Transfer,1322787.65,2024-11-28,Completed
T09799,193,449,Withdrawal,2219621.78,2024-11-17,Pending
T09800,481,231,Transfer,961811.69,2023-03-08,Failed
T09801,393,110,Transfer,1404724.09,2023-06-01,Completed
T09802,387,185,Bill Payment,40688.03,2025-07-06,Completed
T09803,28,348,Withdrawal,2900908.55,2024-04-22,Failed
T09804,199,131,Transfer,538106.67,2024-03-07,Failed
T09805,79,53,Withdrawal,4808636.03,2023-05-07,Pending
T09806,341,61,Deposit,415784.33,2023-04-14,Pending
T09807,133,228,Withdrawal,2847400.72,2023-08-14,Pending
T09808,131,162,Bill Payment,61911.14,2024-08-17,Failed
T09809,73,553,Transfer,1512987.43,2024-07-11,Pending
T09810,402,458,Bill Payment,18975.49,2022-10-15,Failed
T09811,256,579,Deposit,1662777.19,2023-10-21,Failed
T09812,333,619,Deposit,442484.06,2024-10-09,Completed
T09813,170,615,Deposit,296502.43,2024-03-18,Pending
T09814,65,355,Withdrawal,2837229.01,2023-12-24,Pending
T09815,223,323,Bill Payment,66828.96,2024-11-27,Completed
T09816,379,295,Withdrawal,422294.66,2023-06-28,Failed
T09817,418,92,Bill Payment,94047.21,2023-02-14,Completed
T09818,29,182,Deposit,1666549.95,2023-11-22,Failed
T09819,63,401,Transfer,1794320.96,2024-05-05,Completed
T09820,400,4,Transfer,2502563.62,2024-07-10,Completed
T09821,484,404,Transfer,2629718.74,2024-04-17,Pending
T09822,344,274,Transfer,753314.73,2025-06-08,Completed
T09823,308,577,Bill Payment,58865.12,2025-08-03,Pending
T09824,474,151,Withdrawal,3450400.67,2023-10-21,Failed
T09825,56,8,Deposit,927045.39,2023-05-28,Completed
T09826,497,170,Bill Payment,39857.55,2025-01-04,Failed
T09827,234,245,Transfer,472053.08,2024-07-21,Failed
T09828,343,49,Bill Payment,92181.9,2023-09-24,Pending
T09829,72,685,Bill Payment,10731.71,2023-05-07,Failed
T09830,489,224,Withdrawal,2702494.71,2024-08-01,Pending
T09831,489,224,Deposit,29022.33,2024-07-08,Failed
T09832,118,45,Deposit,1331370.17,2024-07-01,Completed
T09833,88,650,Withdrawal,1711190.33,2024-09-16,Failed
T09834,11,435,Bill Payment,93189.54,2024-12-14,Pending
T09835,149,291,Bill Payment,37030.64,2025-08-29,Pending
T09836,181,124,Bill Payment,16653.28,2024-04-18,Failed
T09837,207,317,Bill Payment,65456.83,2022-11-20,Completed
T09838,25,297,Transfer,2410374.34,2024-08-22,Failed
T09839,388,222,Withdrawal,919868.69,2023-05-19,Pending
T09840,414,388,Transfer,1945697.43,2022-10-20,Failed
T09841,423,424,Transfer,2814854.23,2024-12-16,Completed
T09842,230,343,Transfer,2245819.17,2023-01-21,Failed
T09843,86,206,Transfer,363701.78,2023-02-13,Pending
T09844,45,507,Withdrawal,1568597.25,2024-03-13,Completed
T09845,121,528,Transfer,325121.74,2024-02-06,Failed
T09846,253,512,Bill Payment,56931.25,2024-06-19,Pending
T09847,185,368,Transfer,2739400.82,2023-06-17,Pending
T09848,218,336,Bill Payment,1359.44,2024-08-09,Failed
T09849,123,235,Withdrawal,2239068.87,2023-01-08,Pending
T09850,284,158,Withdrawal,2847275.12,2024-06-06,Pending
T09851,318,279,Transfer,1912464.15,2022-12-01,Completed
T09852,84,9,Withdrawal,920873.92,2025-07-26,Completed
T09853,214,334,Deposit,1464839.21,2025-06-27,Pending
T09854,341,362,Bill Payment,91789.13,2023-05-27,Failed
T09855,278,378,Withdrawal,2266342.56,2025-03-15,Completed
T09856,320,236,Bill Payment,39710.23,2023-01-02,Completed
T09857,499,280,Deposit,569838.01,2025-06-12,Pending
T09858,181,315,Withdrawal,288030.82,2025-07-26,Failed
T09859,310,484,Deposit,1090473.98,2024-12-20,Completed
T09860,395,499,Withdrawal,895510.31,2024-01-07,Failed
T09861,189,147,Deposit,32773.89,2024-07-17,Completed
T09862,440,371,Withdrawal,1557674.65,2024-06-20,Failed
T09863,367,195,Withdrawal,831811.76,2025-08-27,Failed
T09864,287,379,Deposit,174354.96,2025-09-27,Failed
T09865,441,684,Transfer,1703513.55,2025-02-11,Completed
T09866,463,571,Transfer,77218.78,2024-01-20,Pending
T09867,183,694,Transfer,594810.56,2024-02-04,Completed
T09868,441,559,Bill Payment,53895.85,2024-03-22,Completed
T09869,196,676,Transfer,2254697.24,2022-10-17,Pending
T09870,409,469,Deposit,101069.73,2023-12-13,Pending
T09871,376,518,Withdrawal,1554208.6,2025-01-01,Pending
T09872,60,442,Bill Payment,37790.85,2025-05-10,Pending
T09873,214,576,Withdrawal,2157716.58,2023-05-21,Failed
T09874,286,5,Transfer,631479.65,2025-09-26,Pending
T09875,376,518,Withdrawal,4394103.22,2024-06-23,Failed
T09876,93,365,Deposit,1058990.34,2024-08-28,Pending
T09877,406,594,Withdrawal,1671655.19,2025-07-01,Failed
T09878,357,438,Withdrawal,2854749.6,2023-08-19,Completed
T09879,417,387,Bill Payment,56599.99,2025-01-27,Completed
T09880,184,216,Withdrawal,1637644.71,2025-05-31,Failed
T09881,100,163,Bill Payment,24580.26,2025-05-22,Pending
T09882,242,423,Withdrawal,2368409.56,2025-07-13,Completed
T09883,350,699,Transfer,1402840.77,2024-08-21,Completed
T09884,227,689,Withdrawal,1267323.24,2025-09-22,Pending
T09885,419,441,Bill Payment,39835.98,2024-03-24,Completed
T09886,341,362,Deposit,1874713.52,2025-07-08,Pending
T09887,445,614,Bill Payment,8784.72,2024-06-24,Completed
T09888,414,388,Bill Payment,16963.76,2023-08-07,Failed
T09889,455,396,Bill Payment,94270.39,2024-01-16,Failed
T09890,388,174,Transfer,2915604.06,2023-02-12,Failed
T09891,208,261,Deposit,1507946.13,2022-12-01,Failed
T09892,224,666,Transfer,250612.55,2025-01-16,Pending
T09893,145,637,Transfer,1251555.21,2024-03-07,Completed
T09894,320,236,Transfer,819581.51,2024-06-01,Failed
T09895,498,554,Withdrawal,3477320.82,2023-04-18,Completed
T09896,247,104,Withdrawal,2722733.11,2024-12-21,Completed
T09897,473,405,Withdrawal,1340008,2025-01-22,Pending
T09898,59,600,Deposit,1609099.69,2023-12-20,Failed
T09899,280,209,Bill Payment,96559.06,2023-09-02,Failed
T09900,159,254,Deposit,182572.36,2023-02-26,Failed
T09901,131,162,Withdrawal,4651969.06,2024-12-07,Completed
T09902,259,79,Bill Payment,21584.62,2025-02-08,Failed
T09903,303,376,Withdrawal,156365.87,2024-02-02,Failed
T09904,491,157,Withdrawal,2900121.06,2024-12-22,Pending
T09905,305,156,Withdrawal,366907.63,2024-03-17,Completed
T09906,459,249,Bill Payment,63752.26,2025-06-18,Failed
T09907,259,223,Deposit,582532.02,2023-06-10,Completed
T09908,259,608,Withdrawal,398667.88,2022-11-10,Pending
T09909,324,47,Withdrawal,1222786.98,2022-11-17,Failed
T09910,7,610,Bill Payment,48442.26,2025-01-20,Completed
T09911,162,116,Withdrawal,3112503.28,2025-04-12,Failed
T09912,475,19,Withdrawal,489318.34,2023-11-10,Pending
T09913,381,498,Transfer,1196859.49,2023-10-14,Failed
T09914,168,15,Deposit,1398462.92,2024-01-20,Failed
T09915,58,108,Deposit,1902459.36,2024-07-22,Pending
T09916,46,351,Withdrawal,4104322.8,2024-11-27,Completed
T09917,216,302,Transfer,1589032.75,2023-03-25,Pending
T09918,489,224,Bill Payment,11461.88,2023-01-06,Completed
T09919,476,321,Transfer,2156488.63,2024-05-06,Pending
T09920,37,446,Deposit,227576.36,2023-11-12,Failed
T09921,346,60,Bill Payment,1178.4,2025-06-04,Pending
T09922,372,145,Withdrawal,4530661.9,2024-12-01,Pending
T09923,242,55,Deposit,1246677.52,2024-04-07,Failed
T09924,472,533,Deposit,1722164.61,2023-04-15,Failed
T09925,92,207,Transfer,1881484.85,2022-12-18,Failed
T09926,223,657,Deposit,357853.06,2025-07-12,Completed
T09927,344,172,Deposit,761188.86,2023-04-16,Failed
T09928,201,13,Deposit,749628.45,2024-09-01,Failed
T09929,175,220,Withdrawal,1327227.83,2024-01-10,Completed
T09930,267,560,Withdrawal,695022.96,2025-03-12,Failed
T09931,162,359,Withdrawal,3557282.82,2022-10-13,Pending
T09932,289,165,Transfer,443092.54,2024-09-07,Completed
T09933,153,168,Deposit,440875,2024-03-14,Completed
T09934,388,448,Bill Payment,56443.55,2023-10-06,Failed
T09935,304,298,Withdrawal,2646131.65,2025-03-26,Failed
T09936,384,221,Withdrawal,4452796.35,2025-03-01,Pending
T09937,394,696,Deposit,203477.14,2025-06-06,Completed
T09938,29,411,Bill Payment,50603.11,2025-08-03,Completed
T09939,199,444,Bill Payment,79487.08,2025-01-10,Failed
T09940,434,550,Bill Payment,73711.8,2025-04-17,Failed
T09941,56,8,Withdrawal,1599973.31,2023-10-03,Pending
T09942,19,194,Bill Payment,87479.82,2024-04-01,Completed
T09943,483,443,Bill Payment,23462.8,2024-01-12,Completed
T09944,166,175,Withdrawal,204938.58,2023-12-21,Failed
T09945,261,307,Deposit,966913.23,2025-08-06,Pending
T09946,421,214,Deposit,566185.06,2025-03-12,Failed
T09947,201,13,Transfer,2375926.66,2025-08-14,Completed
T09948,100,623,Transfer,2338029.32,2023-05-10,Completed
T09949,150,681,Transfer,82892.23,2024-05-13,Pending
T09950,84,328,Deposit,1055471.69,2024-12-20,Failed
T09951,84,328,Withdrawal,2739194.87,2023-10-24,Pending
T09952,375,502,Bill Payment,6322.25,2023-03-17,Pending
T09953,151,517,Transfer,1308773.7,2024-02-26,Failed
T09954,267,504,Deposit,1467806.19,2024-12-15,Failed
T09955,13,671,Withdrawal,4980947.2,2025-03-27,Failed
T09956,494,461,Bill Payment,27332.91,2023-07-31,Pending
T09957,447,42,Transfer,2801324.89,2024-04-18,Completed
T09958,183,330,Transfer,2153799.57,2024-09-09,Completed
T09959,315,87,Bill Payment,90286.72,2023-03-06,Pending
T09960,344,172,Bill Payment,64159.96,2023-05-20,Pending
T09961,459,249,Withdrawal,2742941.01,2024-07-27,Failed
T09962,98,27,Deposit,1693578.26,2024-07-06,Failed
T09963,219,242,Withdrawal,55399.98,2023-02-09,Completed
T09964,387,93,Withdrawal,316991.45,2023-02-25,Completed
T09965,207,262,Deposit,854641.72,2023-01-09,Completed
T09966,259,393,Deposit,146455.5,2024-07-26,Failed
T09967,357,611,Deposit,728071.54,2023-04-25,Completed
T09968,458,311,Deposit,802758.88,2024-10-13,Completed
T09969,189,68,Bill Payment,63839.88,2023-09-03,Pending
T09970,73,487,Deposit,1438170.95,2024-08-28,Pending
T09971,429,51,Bill Payment,27224.5,2023-02-03,Pending
T09972,243,451,Bill Payment,91244.68,2024-04-30,Failed
T09973,72,416,Withdrawal,3154145.65,2025-08-21,Completed
T09974,153,168,Transfer,2488461.95,2024-12-30,Pending
T09975,163,677,Deposit,616157.21,2024-06-21,Pending
T09976,414,557,Deposit,1880097.31,2025-04-05,Failed
